MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,MSZoning_RL,MSZoning_RM,LotShape_Reg,LandContour_Other,LotConfig_CulDSac,LotConfig_Other,Neighborhood_Edwards,Neighborhood_NridgHt,Neighborhood_Other,Neighborhood_Somerst,Condition1_Norm,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Hip,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior2nd_Plywood,Exterior2nd_VinylSd,ExterQual_Other,ExterQual_TA,Foundation_PConc,BsmtQual_Gd,BsmtQual_Other,BsmtQual_TA,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_Unf,HeatingQC_Gd,HeatingQC_TA,KitchenQual_Gd,KitchenQual_Other,KitchenQual_TA,Functional_Typ,GarageType_Detchd,GarageType_None,GarageType_Other,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageQual_TA,SaleType_WD,SaleCondition_Normal,SaleCondition_Partial,SalePrice
20,10200,5,7,1954,2003,104.0,320,362,1086,5.374199042038481,0,0,1,0,1,0,3,1,6,0,2,0,0,0,0,0,0,5,2010,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,144900
50,5790,3,6,1915,1950,0.0,0,0,840,5.2246544700620365,765,0,0,0,2,0,3,2,8,0,1,0,0,202,0,0,0,5,2010,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,107400
180,1596,4,5,1973,1973,0.0,462,0,462,4.944208177398802,462,0,1,0,1,0,2,1,5,0,1,120,101,0,0,0,0,11,2009,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,91000
20,8475,4,7,1956,1956,0.0,228,0,952,5.297904602311839,0,0,0,0,1,0,2,1,4,0,1,0,0,0,0,0,0,4,2008,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,135750
50,8635,5,5,1948,2001,0.0,336,41,672,5.366717109266072,213,0,1,0,1,0,2,1,6,0,1,0,0,0,0,0,0,1,2008,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,127000
90,10778,4,5,1968,1968,0.0,0,0,1768,5.64975014018595,0,0,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,4,2010,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,136500
50,10440,5,6,1910,1981,0.0,0,0,440,5.10109260861563,548,0,0,0,1,1,2,1,5,0,2,74,0,128,0,0,0,5,2009,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,110000
60,13000,6,6,1968,1968,576.0,448,0,896,5.422856287501486,960,0,0,0,2,1,4,1,8,1,1,0,72,0,0,252,0,6,2009,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,193500
120,4500,6,5,1998,1998,443.0,1201,0,1237,5.493058997387177,0,0,1,0,2,0,2,1,5,0,2,0,199,0,0,0,0,3,2006,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,153500
20,10206,8,5,2007,2007,468.0,33,0,1563,5.581064842356507,0,0,0,0,2,0,3,1,6,1,3,144,99,0,0,0,0,10,2008,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,245000
20,8892,5,5,1960,1960,66.0,0,0,1065,5.362936511900943,0,0,0,0,1,1,3,1,6,0,2,74,0,0,0,0,0,7,2007,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,126500
80,8530,7,5,1995,1996,22.0,0,0,384,5.198848338394714,670,0,0,0,2,1,3,1,7,1,2,120,72,0,0,0,700,5,2009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,168500
60,16059,8,5,1991,1992,284.0,0,0,1288,5.477566825289344,1116,0,0,0,2,1,4,1,9,1,2,127,82,0,0,0,0,4,2006,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,260000
60,11911,6,5,2005,2005,0.0,0,0,684,5.102843124850845,876,0,0,0,2,1,3,1,6,1,2,100,38,0,0,0,0,3,2009,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,174000
160,3951,6,5,2009,2009,76.0,0,0,612,5.036067696939304,612,0,0,0,2,1,2,1,4,0,2,0,234,0,0,0,0,6,2009,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,164500
50,8470,3,2,1915,1982,0.0,0,0,1013,5.33398420537455,0,513,0,0,1,0,2,1,6,0,0,0,0,156,0,0,0,10,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,85000
20,8070,4,5,1994,1995,0.0,588,0,990,5.320662785964088,0,0,1,0,1,0,3,1,5,0,0,0,0,0,0,0,0,8,2007,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,123600
20,7200,4,5,1950,1950,0.0,0,0,0,5.349212138787681,0,0,0,0,1,0,2,1,4,0,2,0,29,0,0,0,0,7,2006,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,109900
20,8500,5,3,1961,1961,203.0,600,0,1235,5.44792471752495,0,0,0,0,1,0,2,1,6,0,2,0,0,0,0,0,0,12,2006,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,98600
30,13360,5,7,1921,2006,0.0,713,0,876,5.3051957287877824,0,0,1,0,1,0,2,1,5,0,2,0,0,44,0,0,0,8,2009,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,163500
190,7200,6,6,1910,1998,0.0,1046,0,1214,5.459349506827092,1031,0,0,1,2,0,4,2,9,1,2,0,0,0,0,99,0,11,2007,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,133900
60,9337,6,5,1997,1997,0.0,648,0,824,5.268361008903863,881,0,1,0,2,1,3,1,7,0,2,0,162,0,0,0,0,5,2007,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,204750
60,9765,6,8,1993,1993,68.0,310,0,680,5.09933654543639,790,0,0,0,2,1,3,1,6,1,2,232,63,0,0,0,480,4,2009,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,185000
20,10264,7,5,1999,1999,183.0,1162,0,1588,5.58994605832598,0,0,0,0,2,0,3,1,6,0,2,158,29,0,0,0,0,8,2006,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,214000
20,10921,4,5,1965,1965,48.0,520,0,960,5.302776285223281,0,0,1,0,1,0,3,1,6,0,1,120,0,0,0,0,0,5,2007,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,94750
30,10625,5,5,1920,1950,0.0,108,0,458,5.221142414013105,0,0,0,0,1,0,2,1,5,0,1,0,0,77,0,0,400,5,2010,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,83000
20,9320,4,5,1959,1959,0.0,569,0,950,5.443284763394634,0,0,1,0,1,1,3,1,6,0,0,352,0,0,0,0,400,1,2010,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,128950
20,10603,6,7,1977,2001,28.0,1200,0,1610,5.597637639283665,0,0,1,0,2,0,3,1,6,2,2,168,68,0,0,0,0,2,2010,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,205000
60,9206,6,5,1985,1985,336.0,0,0,741,5.312984766278652,755,0,0,0,2,1,3,1,7,1,2,192,46,0,0,0,0,6,2010,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,178000
90,7018,5,5,1979,1979,0.0,0,0,0,5.570934100680564,0,0,0,0,2,0,4,2,8,0,2,0,0,0,0,0,0,6,2009,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,118964
20,10402,7,5,2009,2009,0.0,0,0,1226,5.443750594315073,0,0,0,0,2,0,3,1,6,0,3,0,36,0,0,0,0,5,2010,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,198900
50,7758,7,4,1931,1950,600.0,224,0,1040,5.443750594315073,592,0,0,0,1,1,4,1,7,2,1,0,0,0,0,184,0,6,2007,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,169500
60,9375,8,5,2003,2004,768.0,0,0,1053,5.356392690695706,939,0,0,0,2,1,3,1,9,1,2,140,45,0,0,0,0,8,2008,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,250000
30,10800,4,7,1885,1995,0.0,0,0,641,5.353090543652259,0,0,0,0,1,0,2,1,6,0,1,0,0,0,0,0,450,8,2007,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,100000
20,6000,5,5,1948,1950,0.0,104,169,789,5.1877255636848965,0,0,0,0,1,0,2,1,5,0,1,0,0,0,0,0,0,4,2008,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,115000
50,8500,5,7,1919,2005,0.0,0,0,793,5.3247521801581605,520,0,0,0,2,0,3,1,7,0,0,0,0,144,0,0,0,8,2007,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,115000
20,11751,6,6,1977,1977,480.0,705,0,1844,5.673054310478162,0,0,0,0,2,0,3,1,7,1,2,0,122,0,0,0,0,1,2010,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,190000
50,9525,6,4,1954,1972,0.0,444,0,994,5.439073731776091,639,0,0,0,2,0,4,1,7,0,1,182,0,0,0,0,0,10,2006,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,136900
80,7750,7,5,2000,2000,0.0,250,0,384,5.1763722824090985,656,0,0,0,2,1,3,1,7,1,2,180,0,0,0,0,0,4,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,180000
60,9965,7,5,2007,2007,220.0,984,0,1264,5.469202831683789,1414,0,1,0,2,1,4,1,10,1,3,120,184,0,0,168,0,10,2007,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,383970
20,21000,6,5,1953,1953,184.0,35,869,1809,5.78436762298817,0,0,1,0,2,0,3,1,7,2,2,166,120,192,0,0,0,10,2007,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,217000
70,7259,6,8,1945,2002,0.0,774,150,1028,5.533445665474449,884,0,1,0,2,1,3,1,9,1,1,224,0,0,0,0,0,7,2007,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,259500
160,3230,6,5,1999,1999,1129.0,419,0,729,5.1408326101082045,729,0,0,0,2,1,2,1,5,1,2,0,32,0,0,0,0,6,2007,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,176000
20,11616,5,5,1962,1962,116.0,170,670,1092,5.3773737892101625,0,0,0,1,1,0,3,1,6,1,1,0,20,144,0,0,0,9,2009,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,139000
20,8536,5,5,2006,2007,0.0,0,0,1125,5.3945051211966035,0,0,0,0,1,1,2,1,5,0,2,80,64,0,0,0,0,4,2007,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,155000
60,12376,7,5,1990,1990,0.0,1470,0,1673,5.627636603721843,1523,0,1,0,3,0,5,1,11,2,3,367,0,0,0,0,0,5,2010,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,320000
60,8461,6,5,2005,2006,0.0,0,0,728,5.140016179975653,728,0,0,0,2,1,3,1,8,1,2,0,24,0,0,0,0,7,2006,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,163990
80,21453,6,5,1969,1969,0.0,938,0,938,5.31948865622919,0,0,1,0,1,0,1,1,4,2,2,0,130,0,130,0,0,10,2006,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,180000
50,6060,4,5,1939,1950,0.0,0,0,732,5.174840597776601,351,0,0,0,1,0,3,1,4,0,1,0,0,140,0,0,0,6,2007,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,100000
20,9464,6,7,1958,1958,135.0,570,0,1080,5.371005315453141,0,0,0,0,1,0,3,1,5,0,1,0,0,0,0,130,0,6,2008,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,136000
120,7892,6,5,1993,1993,0.0,300,0,1199,5.431027027955928,0,0,0,0,2,0,2,1,5,0,2,0,63,0,0,0,0,3,2008,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,153900
20,17043,6,5,1979,1998,0.0,0,0,1362,5.589241130341564,0,0,0,0,2,0,3,1,7,1,2,192,0,0,0,0,0,1,2009,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,181000
190,6780,6,8,1935,1982,0.0,490,0,520,4.937204122333082,0,234,1,0,1,0,2,1,5,0,0,53,0,0,0,0,0,6,2006,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,84500
120,4928,6,5,1976,1976,0.0,120,0,1078,5.301562481756917,0,0,0,0,2,0,2,1,5,1,2,0,205,0,0,0,0,2,2007,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,128000
45,4388,5,7,1930,1950,0.0,116,0,672,5.2246544700620365,0,0,0,0,1,0,3,1,5,1,0,0,0,0,0,0,0,6,2007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,87000
60,7590,6,5,1966,1966,266.0,512,0,660,5.081463202540787,688,0,0,0,1,1,3,1,6,1,2,188,108,0,0,0,0,7,2006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,155000
20,8973,5,7,1958,1991,85.0,567,28,1008,5.356392690695706,0,0,0,1,1,1,3,1,6,0,2,0,80,0,180,0,0,7,2006,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,150000
60,14200,7,6,1966,1966,309.0,445,0,924,5.439073731776091,941,0,0,0,2,1,4,1,8,2,2,105,66,0,0,0,0,5,2006,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,226000
60,12224,6,5,2000,2000,40.0,695,0,992,5.339108343668596,1032,0,1,0,2,1,3,1,7,1,2,24,48,0,0,0,0,7,2009,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,244000
20,7388,5,6,1959,2002,0.0,405,0,1063,5.488801183677674,0,0,1,0,1,0,3,1,7,0,2,0,0,0,0,0,0,7,2007,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,150750
20,6853,8,5,2001,2002,136.0,1005,0,1267,5.4753786137283615,0,0,1,0,2,0,2,1,6,0,2,192,25,0,0,0,0,6,2009,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,220000
20,10335,5,6,1968,1993,0.0,570,0,1461,5.634790938063296,0,0,0,0,2,1,3,1,7,1,2,0,96,180,0,0,0,7,2006,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,180000
20,10400,7,6,1970,1970,288.0,0,0,1304,5.622039460082011,0,0,0,0,2,0,3,1,7,1,2,98,0,0,0,0,0,5,2008,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,174000
20,10355,5,5,1967,1967,196.0,695,0,1214,5.438133380696926,0,0,0,0,2,0,3,1,5,1,1,0,111,0,0,0,0,7,2007,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,143000
90,11070,7,5,1988,1989,70.0,0,0,1907,5.706416287152346,0,0,0,0,3,0,5,2,9,0,3,0,0,0,0,0,0,7,2006,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,171000
60,9066,8,5,1999,2000,320.0,668,0,1004,5.328810715664147,848,0,0,0,2,1,3,1,7,2,3,224,106,0,0,0,0,12,2008,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,230000
60,15426,6,5,1997,1997,0.0,821,0,928,5.283020187507572,836,0,1,0,2,1,3,1,7,0,2,276,99,0,0,0,0,8,2009,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,231500
20,10500,4,5,1971,1971,0.0,432,0,864,5.241204202582525,0,0,0,0,1,0,3,1,5,1,0,0,0,0,0,0,0,4,2010,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,115000
20,11645,7,5,2005,2005,0.0,1300,0,1734,5.63897227290349,0,0,1,0,2,0,3,1,7,0,2,160,24,0,0,0,0,1,2006,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,260000
50,8520,5,4,1952,1952,0.0,507,0,910,5.271581715578777,475,0,0,0,2,0,4,1,6,0,2,0,0,0,0,0,0,6,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,166000
20,10335,7,5,1999,1999,183.0,679,0,1490,5.558361040592237,0,0,1,0,2,0,3,1,6,0,2,144,29,0,0,0,0,6,2009,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,204000
90,9100,5,5,1963,1963,336.0,1332,0,1728,5.637046643413493,0,0,1,0,2,0,6,2,10,0,2,0,0,0,0,0,0,11,2006,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,125000
160,2522,6,5,2004,2006,50.0,0,0,970,5.308804661054504,739,0,0,0,2,0,3,1,7,0,2,0,40,0,0,0,0,4,2006,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,130000
30,6120,5,7,1931,1993,0.0,209,0,715,5.248624488394708,0,0,1,0,1,0,2,1,5,0,1,48,0,0,0,0,0,11,2009,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,105000
60,9505,7,5,2001,2001,180.0,0,0,884,5.2546211625932635,1151,0,0,0,2,1,3,1,8,1,2,144,48,0,0,0,0,5,2010,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,222500
20,7500,7,5,2004,2005,120.0,680,0,1080,5.371005315453141,0,0,1,0,1,0,3,1,6,0,0,0,0,0,0,0,0,4,2008,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,141000
50,6240,5,4,1936,1950,0.0,0,0,896,5.262515066625857,448,0,0,0,1,0,3,1,7,0,1,200,114,0,0,0,0,4,2006,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,115000
20,10356,5,6,1975,1975,0.0,716,0,969,5.308204847570467,0,0,0,0,1,1,3,1,5,0,2,0,0,0,0,0,0,1,2007,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,122000
